34,2,548,1087,147,360,0.9014,-1,-1,-1
34,3,1502,858,135,281,0.8616,-1,-1,-1
34,22,1343,935,146,266,0.8577,-1,-1,-1
34,5,1735,867,138,272,0.8224,-1,-1,-1
34,6,1447,983,179,275,0.8062,-1,-1,-1
34,4,2035,1001,157,351,0.7980,-1,-1,-1
34,7,2599,972,136,131,0.7954,-1,-1,-1
34,9,1858,783,110,348,0.7133,-1,-1,-1
34,11,2069,1000,146,319,0.6649,-1,-1,-1
34,10,2062,997,168,330,0.6563,-1,-1,-1
34,19,1424,859,113,349,0.6064,-1,-1,-1
